"Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
0.9555,0.054,238.6,6.6,0.0,0.0,19.0
1.572,0.052,238.88,6.6,0.0,0.0,18.0
1.0208,0.054,238.63,6.4,0.0,0.0,18.0
2.73482,0.054,238.8,6.4,0.0,0.0,18.0
1.564,0.054,238.35,6.4,0.0,0.0,18.0
1.556,0.054,237.78,6.4,0.0,0.0,18.0
0.90503,0.054,238.2,6.4,0.0,0.0,18.0
1.556,0.054,237.87,6.4,0.0,0.0,18.0
3.21153,0.054,238.3,6.4,0.0,0.0,18.0
1.558,0.054,238.1,6.4,0.0,0.0,18.0
1.1333,0.052,238.34,6.4,0.0,0.0,18.0
1.576,0.046,238.21,6.6,0.0,0.0,18.0
3.06668,0.074,237.98,7.0,0.0,0.0,18.0
3.44952,0.076,238.49,7.0,0.0,0.0,18.0
1.2463,0.076,238.29,7.0,0.0,0.0,18.0
1.2753,0.076,238.3,6.8,0.0,0.0,18.0
1.30735,0.102,237.57,7.4,0.0,0.0,18.0
1.42,0.1,241.41,5.8,0.0,17.0,1.0
2.43889,0.076,240.97,10.0,0.0,33.0,1.0
1.356,0.0,241.58,5.6,0.0,17.0,0.0
2.2457,0.0,241.33,10.2,0.0,34.0,1.0
2.2706,0.0,243.01,5.6,0.0,17.0,1.0
3.39451,0.0,242.38,10.0,0.0,34.0,0.0
2.64444,0.0,243.41,5.6,0.0,17.0,1.0
3.43469,0.0,242.15,9.4,0.0,31.0,1.0
2.40115,0.0,242.93,6.2,0.0,17.0,0.0
2.41385,0.0,241.89,9.0,0.0,31.0,1.0
3.67609,0.0,242.98,7.2,0.0,20.0,1.0
3.69218,0.0,242.88,8.2,0.0,27.0,0.0
2.36815,0.0,242.85,8.0,0.0,24.0,1.0
2.35635,0.0,242.25,6.8,0.0,22.0,1.0
3.2978,0.0,241.22,9.0,0.0,29.0,0.0
4.2046,0.0,241.02,5.6,0.0,17.0,1.0
2.30195,0.0,240.18,8.8,0.0,28.0,1.0
2.27705,0.0,240.77,6.8,0.0,19.0,0.0
4.14752,0.13,241.31,8.0,0.0,24.0,1.0
1.106,0.25,241.99,5.0,0.0,4.0,6.0
4.3239,0.334,240.86,8.8,0.0,17.0,11.0
3.99196,0.288,238.43,13.6,0.0,33.0,12.0
2.34,0.318,239.58,10.0,0.0,21.0,13.0
3.36395,0.302,239.43,11.8,0.0,27.0,13.0
2.036,0.276,240.44,8.6,0.0,17.0,10.0
4.22922,0.118,240.64,7.4,0.0,20.0,0.0
0.44589,0.144,241.47,3.6,0.0,6.0,1.0
1.80601,0.12,241.18,6.0,0.0,16.0,1.0
2.1652,0.116,239.48,10.4,0.0,34.0,0.0
2.16485,0.114,240.11,6.0,0.0,16.0,1.0
2.01,0.122,239.51,8.8,0.0,27.0,1.0
2.12385,0.124,241.72,2.6,0.0,4.0,0.0
2.102,0.13,240.45,6.0,0.0,15.0,1.0
2.10515,0.096,239.84,9.4,0.0,27.0,1.0
1.598,0.05,239.8,6.8,0.0,21.0,0.0
1.776,0.0,239.78,8.2,0.0,23.0,1.0
1.34379,0.108,241.1,3.8,0.0,8.0,1.0
1.074,0.08,241.3,4.8,0.0,10.0,0.0
3.00939,0.098,240.94,8.6,0.0,25.0,1.0
1.68986,0.078,241.92,6.8,0.0,19.0,0.0
2.034,0.096,240.58,8.6,0.0,26.0,1.0
0.796,0.084,241.73,3.6,0.0,7.0,1.0
1.132,0.11,241.77,5.0,0.0,11.0,0.0
3.28177,0.078,241.67,7.6,0.0,20.0,1.0
1.9825,0.1,241.15,8.2,0.0,26.0,1.0
1.58,0.078,241.84,7.4,0.0,18.0,0.0
1.194,0.132,242.49,5.6,0.0,14.0,1.0
5.01648,0.216,243.1,4.0,0.0,7.0,1.0
1.9335,0.224,241.45,7.8,0.0,22.0,0.0
1.804,0.198,241.42,8.4,0.0,25.0,1.0
1.916,0.228,241.61,8.2,0.0,25.0,1.0
0.628,0.138,243.38,2.6,0.0,6.0,0.0
3.0458,0.142,242.69,2.6,0.0,6.0,1.0
2.24141,0.11,241.61,2.4,0.0,4.0,1.0
0.678,0.176,242.5,2.8,0.0,6.0,0.0
2.1032,0.252,242.42,3.0,0.0,5.0,1.0
1.75895,0.276,242.06,3.2,0.0,5.0,0.0
1.46569,0.254,242.06,3.0,0.0,4.0,1.0
0.80471,0.278,242.77,3.0,0.0,5.0,1.0
1.69535,0.21,242.65,2.2,0.0,2.0,0.0
1.6552,0.208,242.34,2.2,0.0,2.0,1.0
1.5868,0.206,242.36,2.2,0.0,1.0,1.0
1.541,0.21,242.52,2.2,0.0,2.0,0.0
1.48335,0.206,242.44,2.0,0.0,2.0,1.0
0.398,0.212,242.49,1.8,0.0,1.0,1.0
3.0296,0.208,242.71,1.8,0.0,2.0,0.0
0.396,0.214,242.7,1.8,0.0,1.0,1.0
2.7932,0.208,242.5,1.8,0.0,1.0,1.0
0.31451,0.214,242.8,1.8,0.0,2.0,0.0
0.376,0.21,243.2,1.8,0.0,1.0,1.0
1.25915,0.206,242.59,2.4,0.0,2.0,1.0
2.03651,0.208,243.37,2.4,0.0,1.0,0.0
1.55889,0.212,243.46,1.8,0.0,1.0,1.0
1.18845,0.212,243.69,1.8,0.0,2.0,1.0
1.15785,0.212,243.71,1.8,0.0,1.0,0.0
0.342,0.166,243.22,1.6,0.0,1.0,1.0
0.4011,0.074,242.92,1.2,0.0,1.0,1.0
1.08815,0.076,243.87,1.2,0.0,2.0,0.0
0.278,0.074,243.41,1.2,0.0,1.0,1.0
0.9742,0.072,243.04,1.2,0.0,1.0,1.0
1.36718,0.176,243.22,1.8,0.0,1.0,0.0
3.17026,0.178,243.23,1.6,0.0,2.0,1.0
0.308,0.096,242.97,1.4,0.0,0.0,1.0
0.282,0.056,243.34,1.2,0.0,0.0,0.0
0.28,0.054,243.01,1.2,0.0,0.0,1.0
0.278,0.056,243.6,1.2,0.0,0.0,1.0
-0.4979,0.054,243.25,1.2,0.0,0.0,0.0
0.7967,0.054,243.21,1.2,0.0,0.0,1.0
0.47,0.156,243.03,2.2,0.0,0.0,0.0
0.73825,0.242,241.94,3.4,0.0,0.0,1.0
0.808,0.234,241.72,3.4,0.0,0.0,1.0
1.054,0.226,241.67,5.6,0.0,0.0,0.0
2.11018,0.192,238.67,18.6,0.0,0.0,14.0
5.53033,0.24,238.09,20.0,0.0,0.0,19.0
0.9499,0.21,241.47,7.8,0.0,0.0,19.0
1.42338,0.228,241.61,8.0,0.0,0.0,19.0
5.42406,0.534,240.49,11.0,0.0,0.0,29.0
2.624,0.538,240.69,11.0,0.0,0.0,30.0
2.652,0.54,240.93,11.2,0.0,0.0,30.0
1.1782,0.538,240.97,11.2,0.0,0.0,30.0
2.652,0.532,240.61,11.2,0.0,0.0,30.0
1.2686,0.342,241.41,8.2,0.0,0.0,20.0
1.3048,0.336,241.23,8.2,0.0,0.0,18.0
1.912,0.31,240.81,8.0,0.0,0.0,18.0
1.3741,0.176,241.29,7.0,0.0,0.0,19.0
1.714,0.174,240.92,7.0,0.0,0.0,18.0
2.6072,0.238,240.73,8.2,0.0,0.0,19.0
1.722,0.176,241.65,7.0,0.0,0.0,18.0
0.99669,0.178,241.95,7.0,0.0,0.0,19.0
1.54545,0.174,240.86,7.0,0.0,0.0,18.0
1.86,0.298,238.73,7.8,0.0,0.0,18.0
1.6129,0.332,238.62,8.0,0.0,0.0,18.0
1.65055,0.328,238.3,8.0,0.0,0.0,18.0
1.926,0.332,239.65,8.0,0.0,0.0,18.0
1.886,0.278,239.63,7.8,0.0,0.0,19.0
1.06625,0.204,241.29,7.6,0.0,0.0,18.0
1.8033,0.176,240.83,7.4,0.0,0.0,18.0
1.8367,0.0,240.24,6.6,0.0,0.0,19.0
1.628,0.0,239.99,6.8,0.0,0.0,18.0
1.9041,0.0,240.08,6.8,0.0,0.0,18.0
1.93575,0.0,240.37,6.8,0.0,0.0,19.0
1.63,0.0,240.06,6.8,0.0,0.0,18.0
3.0945,0.0,240.51,6.8,0.0,0.0,18.0
1.90948,0.0,240.2,6.8,0.0,0.0,19.0
2.47657,0.0,239.78,6.8,0.0,0.0,18.0
2.12801,0.0,240.14,7.2,0.0,0.0,18.0
2.6968,0.0,239.51,6.8,0.0,0.0,18.0
2.1729,0.0,240.15,6.8,0.0,0.0,19.0
2.20535,0.104,239.55,7.4,0.0,0.0,18.0
2.42685,0.16,240.39,7.8,0.0,0.0,18.0
3.38894,0.17,240.23,8.2,0.0,0.0,18.0
4.45545,0.186,238.21,12.2,0.0,0.0,18.0
2.25985,0.192,239.32,11.0,1.0,0.0,18.0
2.472,0.186,239.88,10.6,2.0,0.0,19.0
2.23,0.164,240.25,9.4,1.0,0.0,18.0
2.2154,0.166,240.25,8.6,1.0,0.0,18.0
3.23596,0.152,240.71,7.6,1.0,0.0,19.0
1.894,0.122,240.66,7.8,1.0,0.0,18.0
2.64315,0.128,242.13,7.8,1.0,0.0,19.0
1.912,0.126,241.94,7.8,2.0,0.0,18.0
3.70561,0.124,241.63,7.8,1.0,0.0,19.0
1.908,0.124,241.44,7.8,1.0,0.0,18.0
2.34618,0.126,241.73,8.0,1.0,0.0,19.0
2.12105,0.13,241.15,8.2,1.0,0.0,18.0
2.1271,0.124,240.87,8.0,2.0,0.0,19.0
3.54299,0.124,241.37,8.2,1.0,0.0,18.0
1.849,0.122,240.68,8.0,1.0,0.0,18.0
1.962,0.124,241.0,8.0,1.0,0.0,19.0
2.14715,0.128,241.94,8.2,1.0,0.0,18.0
1.988,0.174,243.49,8.2,1.0,0.0,19.0
2.28525,0.154,242.99,8.0,1.0,0.0,19.0
1.894,0.0,241.56,7.8,2.0,0.0,18.0
4.71309,0.0,238.81,15.8,30.0,0.0,18.0
6.39248,0.0,237.96,16.8,37.0,0.0,18.0
3.988,0.0,236.85,16.8,37.0,0.0,18.0
4.62413,0.0,236.95,16.8,37.0,0.0,18.0
2.41405,0.0,236.62,16.8,37.0,0.0,18.0
4.006,0.0,237.5,16.8,38.0,0.0,18.0
4.03,0.0,238.22,16.8,37.0,0.0,18.0
4.5305,0.0,238.52,17.0,37.0,0.0,18.0
2.608,0.0,240.16,11.6,15.0,0.0,18.0
1.728,0.0,240.44,7.2,1.0,0.0,18.0
4.90557,0.0,239.79,6.6,1.0,0.0,18.0
1.69429,0.142,241.32,4.0,2.0,0.0,6.0
0.6167,0.152,241.36,2.8,1.0,2.0,0.0
4.23752,0.148,241.41,2.6,1.0,1.0,1.0
4.79742,0.046,241.69,2.8,1.0,2.0,0.0
0.69,0.0,240.61,3.0,1.0,1.0,1.0
0.3946,0.142,240.24,4.2,1.0,2.0,5.0
1.218,0.244,240.31,5.2,2.0,1.0,12.0
1.87362,0.244,240.22,5.2,1.0,2.0,12.0
1.9139,0.324,239.36,5.8,1.0,1.0,12.0
1.24883,0.364,239.26,6.2,1.0,2.0,12.0
3.35181,0.298,240.01,5.4,1.0,1.0,9.0
1.99079,0.178,240.33,3.4,1.0,1.0,0.0
2.2749,0.182,240.88,3.4,1.0,2.0,1.0
4.54039,0.182,241.03,3.4,2.0,1.0,1.0
0.762,0.182,241.04,3.4,1.0,2.0,0.0
0.746,0.18,240.23,3.2,1.0,1.0,1.0
4.33341,0.182,240.88,3.4,1.0,1.0,1.0
2.02265,0.23,241.47,8.2,0.0,23.0,1.0
1.988,0.286,241.4,8.6,0.0,28.0,0.0
2.10065,0.272,241.77,8.4,0.0,26.0,1.0
2.12945,0.3,242.54,7.0,0.0,24.0,1.0
2.17,0.264,241.0,9.2,0.0,30.0,0.0
2.19565,0.296,241.77,6.2,0.0,21.0,1.0
2.03706,0.27,241.57,8.6,0.0,28.0,1.0
1.508,0.296,241.81,6.4,0.0,20.0,0.0
1.63485,0.266,240.83,8.4,0.0,29.0,1.0
2.17011,0.286,240.79,8.0,0.0,24.0,1.0
1.71083,0.27,241.11,7.0,0.0,24.0,0.0
4.45539,0.28,240.3,8.8,0.0,29.0,1.0
2.81804,0.272,240.98,5.6,0.0,18.0,0.0
4.48347,0.28,240.34,8.6,0.0,28.0,1.0
2.07465,0.264,240.12,7.4,0.0,23.0,1.0
1.558,0.194,241.16,6.8,0.0,23.0,0.0
1.856,0.132,241.02,8.0,0.0,28.0,1.0
3.33677,0.16,241.63,5.2,0.0,18.0,1.0
2.02305,0.134,241.0,7.6,0.0,25.0,0.0
1.96055,0.174,242.44,2.4,0.0,6.0,1.0
2.69015,0.144,242.06,5.2,0.0,18.0,1.0
1.9948,0.144,240.95,10.0,0.0,35.0,0.0
1.9889,0.142,241.98,5.4,0.0,20.0,1.0
1.9861,0.15,241.29,8.2,0.0,29.0,1.0
0.5,0.158,242.89,2.2,0.0,6.0,0.0
1.93565,0.166,242.71,4.8,0.0,15.0,1.0
2.076,0.134,241.76,8.8,0.0,30.0,1.0
3.15116,0.158,242.2,6.6,0.0,22.0,0.0
0.61,0.174,242.81,3.0,0.0,6.0,1.0
3.55337,0.364,241.76,7.4,0.0,14.0,12.0
4.48751,0.316,239.71,12.8,0.0,36.0,11.0
1.92775,0.354,241.06,7.6,0.0,15.0,13.0
1.95615,0.326,240.06,10.8,0.0,27.0,12.0
3.2513,0.366,241.74,5.0,0.0,4.0,13.0
1.488,0.252,241.91,6.4,0.0,17.0,5.0
1.93055,0.286,240.75,8.6,0.0,24.0,0.0
1.93965,0.366,240.39,7.6,0.0,24.0,1.0
1.804,0.38,240.88,8.4,0.0,23.0,1.0
1.30465,0.384,241.44,4.2,0.0,10.0,0.0
0.972,0.394,241.7,4.6,0.0,10.0,1.0
1.882,0.368,240.77,8.2,0.0,24.0,1.0
1.87495,0.38,240.63,7.6,0.0,22.0,0.0
2.26404,0.36,239.91,8.4,0.0,26.0,1.0
3.38648,0.396,241.68,3.8,0.0,8.0,1.0
1.152,0.378,241.27,5.2,0.0,12.0,0.0
1.82509,0.378,240.33,7.0,0.0,18.0,1.0
1.914,0.368,240.83,8.6,0.0,28.0,1.0
1.802,0.35,242.08,2.8,0.0,4.0,0.0
2.38468,0.27,242.16,2.6,0.0,4.0,1.0
1.09273,0.286,242.76,2.6,0.0,4.0,1.0
1.55319,0.278,242.95,2.6,0.0,3.0,0.0
3.30483,0.29,243.0,2.6,0.0,4.0,1.0
1.6505,0.158,242.64,2.0,0.0,3.0,0.0
1.69597,0.094,242.82,1.8,0.0,4.0,1.0
0.48018,0.0,243.23,1.6,0.0,3.0,1.0
0.19,0.0,243.78,0.8,0.0,1.0,0.0
0.53659,0.0,242.93,1.0,0.0,0.0,1.0
0.27413,0.0,243.0,0.8,0.0,0.0,1.0
0.06278,0.0,243.76,1.0,0.0,0.0,0.0
0.184,0.0,243.83,0.8,0.0,0.0,1.0
0.202,0.0,244.18,1.0,0.0,1.0,1.0
0.184,0.0,244.0,0.8,0.0,0.0,0.0
0.202,0.0,243.61,1.0,0.0,0.0,1.0
2.01432,0.0,244.1,0.8,0.0,0.0,1.0
0.38644,0.0,243.6,1.0,0.0,0.0,0.0
0.182,0.0,242.47,0.8,0.0,0.0,1.0
2.04415,0.0,242.19,1.0,0.0,0.0,1.0
1.17075,0.0,242.16,0.8,0.0,0.0,0.0
0.2,0.0,242.57,1.0,0.0,1.0,1.0
0.18,0.0,241.92,0.8,0.0,0.0,1.0
0.2,0.0,242.47,1.0,0.0,0.0,0.0
-0.30985,0.0,243.0,0.8,0.0,0.0,1.0
3.35371,0.0,243.46,1.2,0.0,0.0,1.0
0.93415,0.12,243.61,1.2,0.0,0.0,0.0
0.31,0.126,243.59,1.4,0.0,1.0,1.0
0.288,0.118,243.14,1.2,0.0,0.0,1.0
1.34526,0.126,243.76,1.4,0.0,0.0,0.0
0.7951,0.08,243.66,1.6,0.0,0.0,1.0
1.13552,0.072,243.64,1.8,0.0,0.0,1.0
0.77015,0.07,244.62,1.8,0.0,0.0,0.0
2.8049,0.096,244.82,1.8,0.0,1.0,1.0
0.7002,0.112,243.35,1.4,0.0,0.0,1.0
0.66085,0.118,243.71,1.4,0.0,0.0,0.0
1.63563,0.118,244.8,1.4,0.0,0.0,1.0
0.6282,0.122,244.2,1.4,0.0,0.0,1.0
0.59835,0.124,243.89,1.4,0.0,0.0,0.0
1.56808,0.128,245.13,1.2,0.0,1.0,1.0
3.43392,0.134,245.3,1.4,0.0,0.0,1.0
0.45961,0.17,243.86,1.6,0.0,0.0,0.0
2.35996,0.098,244.62,1.2,0.0,0.0,1.0
2.32759,0.09,243.58,1.2,0.0,0.0,1.0
0.28,0.092,242.94,1.2,0.0,0.0,0.0
0.26,0.086,242.51,1.2,0.0,0.0,1.0
0.51435,0.09,242.05,1.2,0.0,1.0,1.0
1.77871,0.086,242.38,1.2,0.0,0.0,0.0
0.51315,0.098,244.08,1.2,0.0,0.0,1.0
3.3856,0.096,244.67,1.2,0.0,0.0,1.0
-0.06827,0.096,243.48,1.2,0.0,0.0,0.0
0.5181,0.088,243.02,1.2,0.0,0.0,1.0
1.9923,0.098,244.36,1.2,0.0,1.0,0.0
0.84723,0.094,244.54,1.2,0.0,0.0,1.0
0.5239,0.096,243.3,1.2,0.0,0.0,1.0
0.19726,0.092,243.9,1.2,0.0,0.0,0.0
0.52745,0.102,244.82,1.2,0.0,0.0,1.0
0.5278,0.0,243.91,1.0,0.0,0.0,1.0
3.63157,0.0,243.36,1.0,0.0,1.0,0.0
0.47391,0.0,242.9,0.8,0.0,0.0,1.0
0.202,0.0,243.35,1.0,0.0,0.0,1.0
0.484,0.086,243.16,2.4,0.0,0.0,5.0
2.9808,0.298,243.74,4.0,0.0,0.0,11.0
0.5738,0.332,243.16,4.2,0.0,0.0,12.0
0.59425,0.322,241.73,4.4,0.0,0.0,13.0
0.982,0.316,241.74,4.2,0.0,0.0,12.0
0.71547,0.25,242.49,3.6,0.0,1.0,8.0
0.384,0.17,243.15,1.8,0.0,1.0,1.0
0.478,0.188,243.2,2.0,0.0,3.0,1.0
0.482,0.192,241.77,2.2,0.0,4.0,0.0
0.63655,0.176,241.8,2.0,0.0,3.0,1.0
0.482,0.202,243.19,2.2,0.0,3.0,1.0
0.63865,0.186,243.48,2.0,0.0,4.0,0.0
1.31471,0.204,243.54,2.2,0.0,3.0,1.0
0.60245,0.186,243.64,2.0,0.0,3.0,1.0
0.394,0.16,244.23,1.8,0.0,2.0,0.0
1.70802,0.122,243.68,1.2,0.0,0.0,1.0
0.6127,0.124,243.12,1.4,0.0,1.0,1.0
0.64415,0.046,243.47,1.0,0.0,0.0,0.0
1.29633,0.0,243.77,1.0,0.0,0.0,1.0
0.64115,0.07,243.61,1.4,0.0,1.0,1.0
0.294,0.112,243.22,1.4,0.0,2.0,0.0
0.274,0.108,243.39,1.2,0.0,2.0,1.0
2.94459,0.116,244.2,1.4,0.0,1.0,1.0
1.72904,0.11,243.6,1.2,0.0,2.0,0.0
0.292,0.114,243.41,1.4,0.0,2.0,1.0
0.27961,0.108,243.4,1.2,0.0,1.0,1.0
1.457,0.112,243.24,1.2,0.0,2.0,0.0
0.6422,0.11,243.6,1.2,0.0,1.0,1.0
0.85852,0.116,243.99,1.2,0.0,2.0,1.0
1.44188,0.11,243.77,1.2,0.0,2.0,0.0
0.286,0.112,243.25,1.2,0.0,1.0,1.0
0.64525,0.156,243.36,1.6,0.0,2.0,1.0
0.64755,0.214,243.22,1.6,0.0,1.0,0.0
0.6498,0.222,243.98,1.8,0.0,2.0,1.0
0.344,0.214,243.95,1.6,0.0,1.0,1.0
0.65415,0.22,243.92,1.8,0.0,2.0,0.0
0.336,0.214,243.69,1.6,0.0,1.0,1.0
1.58801,0.232,243.47,1.8,0.0,2.0,1.0
1.49592,0.35,243.47,2.2,0.0,1.0,0.0
2.47057,0.354,243.31,2.4,0.0,2.0,1.0
0.776,0.44,243.33,3.8,0.0,1.0,1.0
0.68685,0.488,241.97,5.2,0.0,1.0,0.0
0.948,0.474,240.97,4.4,0.0,2.0,1.0
0.6889,0.372,241.18,4.8,0.0,1.0,1.0
0.6968,0.29,241.62,5.4,0.0,1.0,0.0
2.65417,0.29,241.84,5.8,0.0,1.0,1.0
0.73695,0.29,241.99,5.8,0.0,2.0,1.0
1.3426,0.288,242.01,6.8,0.0,1.0,0.0
0.79635,0.288,242.11,7.0,0.0,1.0,1.0
1.23959,0.286,241.83,7.0,0.0,1.0,0.0
1.626,0.196,241.87,6.8,0.0,1.0,1.0
3.4985,0.166,242.1,5.4,0.0,0.0,1.0
1.93563,0.164,241.94,5.4,0.0,0.0,0.0
1.45948,0.164,241.7,5.4,0.0,0.0,1.0
0.87826,0.164,241.78,5.4,0.0,0.0,1.0
1.296,0.152,241.9,5.4,0.0,0.0,0.0
1.208,0.0,241.23,5.0,0.0,0.0,1.0
1.0132,0.0,241.25,5.0,0.0,0.0,1.0
1.15,0.07,242.52,4.8,0.0,0.0,0.0
1.59266,0.07,243.29,4.8,0.0,0.0,1.0
1.68707,0.07,242.98,4.8,0.0,0.0,1.0
1.1036,0.07,243.1,4.8,0.0,0.0,0.0
1.96,0.074,242.28,8.6,0.0,0.0,1.0
1.17595,0.0,242.96,6.6,0.0,0.0,1.0
1.83,0.0,242.8,8.0,0.0,0.0,0.0
4.52083,0.064,243.42,3.6,0.0,0.0,1.0
0.86,0.062,243.47,3.6,0.0,0.0,1.0
1.98142,0.062,243.1,3.6,0.0,0.0,0.0
0.854,0.064,242.89,3.6,0.0,0.0,1.0
0.858,0.064,243.04,3.6,0.0,0.0,1.0
1.3014,0.064,243.16,3.6,0.0,0.0,0.0
0.86,0.062,243.38,3.6,0.0,0.0,1.0
0.64998,0.202,239.28,6.4,1.0,2.0,19.0
2.9837,0.204,239.9,6.6,1.0,1.0,18.0
2.13335,0.208,240.37,6.4,2.0,1.0,18.0
1.07265,0.204,239.47,7.4,1.0,1.0,18.0
3.94312,0.2,239.65,7.2,1.0,1.0,19.0
3.45348,0.208,240.31,6.0,2.0,1.0,18.0
1.1386,0.208,240.49,6.0,1.0,2.0,18.0
0.89087,0.206,240.05,6.0,1.0,1.0,19.0
1.45,0.212,240.55,6.0,1.0,1.0,18.0
1.94346,0.246,240.31,5.8,1.0,1.0,18.0
1.18815,0.222,239.87,5.8,1.0,1.0,19.0
1.2159,0.216,239.92,6.0,1.0,1.0,18.0
1.12613,0.182,237.96,14.8,35.0,1.0,18.0
3.588,0.182,237.82,15.0,38.0,2.0,18.0
3.658,0.248,238.32,15.4,37.0,1.0,18.0
3.71,0.316,238.68,15.6,38.0,1.0,18.0
4.30124,0.32,239.27,15.6,38.0,1.0,18.0
1.70315,0.32,239.56,15.6,38.0,1.0,18.0
1.78545,0.316,238.85,15.4,37.0,1.0,18.0
3.71,0.318,239.24,15.4,38.0,1.0,18.0
1.949,0.312,238.15,15.4,37.0,2.0,18.0
2.4776,0.322,238.36,11.6,21.0,1.0,18.0
1.90855,0.336,239.65,6.4,2.0,1.0,19.0
3.90206,0.336,239.55,6.4,1.0,1.0,18.0
2.08515,0.336,239.66,6.4,1.0,1.0,18.0
2.38816,0.336,239.73,6.4,1.0,1.0,18.0
2.69775,0.334,239.26,6.4,1.0,1.0,18.0
1.48827,0.33,238.55,6.4,1.0,1.0,19.0
2.1956,0.334,239.12,6.4,2.0,2.0,18.0
2.2232,0.332,238.91,6.4,1.0,1.0,18.0
2.2505,0.332,238.74,6.4,1.0,1.0,18.0
2.2759,0.334,239.04,6.4,1.0,1.0,18.0
2.81848,0.336,239.47,6.4,1.0,1.0,18.0
3.37088,0.336,239.58,6.4,1.0,1.0,18.0
2.28005,0.336,239.68,6.4,2.0,1.0,19.0
1.512,0.338,239.81,6.4,1.0,1.0,18.0
2.282,0.258,239.7,6.2,1.0,1.0,18.0
2.17954,0.216,239.4,6.0,1.0,0.0,18.0
2.71308,0.218,239.92,6.0,1.0,0.0,18.0
2.27025,0.214,239.21,6.0,2.0,0.0,19.0
1.26467,0.216,239.27,6.0,1.0,0.0,18.0
1.426,0.21,238.02,6.0,1.0,0.0,18.0
3.37557,0.208,237.8,6.0,1.0,0.0,18.0
1.426,0.21,238.06,6.0,1.0,0.0,18.0
1.438,0.214,238.92,6.0,2.0,0.0,18.0
1.2389,0.214,238.87,6.0,1.0,0.0,18.0
1.436,0.212,238.81,6.0,1.0,0.0,18.0
2.2435,0.214,239.16,6.0,1.0,0.0,18.0
2.24445,0.234,239.74,6.2,1.0,0.0,19.0
2.054,0.404,238.82,8.6,1.0,0.0,28.0
2.539,0.4,238.3,8.8,2.0,0.0,28.0
3.8743,0.396,237.88,8.8,1.0,0.0,29.0
0.81912,0.414,239.1,7.0,1.0,0.0,21.0
1.054,0.42,239.71,4.6,1.0,0.0,12.0
2.0988,0.234,240.7,1.8,1.0,0.0,2.0
0.386,0.234,240.76,1.8,2.0,0.0,0.0
1.93195,0.232,240.45,1.8,1.0,0.0,1.0
1.84835,0.23,240.17,1.8,1.0,0.0,0.0
2.43017,0.228,239.78,1.8,1.0,0.0,1.0
3.13837,0.23,240.2,1.8,1.0,0.0,1.0
0.39063,0.234,241.02,1.8,2.0,0.0,0.0
1.54575,0.234,241.1,1.8,1.0,0.0,1.0
3.33551,0.238,241.61,1.8,1.0,0.0,1.0
2.05934,0.24,241.45,1.8,1.0,0.0,0.0
-0.89235,0.236,240.79,1.8,2.0,0.0,1.0
4.07323,0.234,240.74,1.8,1.0,0.0,1.0
0.39,0.236,241.37,1.8,1.0,0.0,0.0
1.37695,0.234,240.97,1.8,1.0,0.0,1.0
1.34865,0.226,239.37,1.8,1.0,0.0,1.0
2.19734,0.224,239.29,1.8,2.0,0.0,0.0
1.29245,0.226,239.67,1.8,1.0,0.0,1.0
0.386,0.228,240.01,1.8,1.0,0.0,1.0
1.23635,0.24,239.01,1.8,1.0,0.0,0.0
0.354,0.26,239.39,1.8,1.0,0.0,1.0
1.84712,0.142,240.27,1.2,1.0,0.0,0.0
2.50953,0.116,240.09,1.2,0.0,0.0,1.0
0.294,0.108,240.12,1.2,2.0,0.0,1.0
1.12595,0.114,238.39,9.8,25.0,0.0,0.0
3.21872,0.07,237.17,10.8,33.0,0.0,1.0
3.35857,0.066,237.13,10.6,32.0,0.0,1.0
2.18047,0.068,237.52,10.6,33.0,0.0,0.0
2.316,0.068,237.46,10.6,32.0,0.0,1.0
1.2368,0.082,237.57,10.6,33.0,0.0,1.0
1.25905,0.118,237.73,10.6,32.0,0.0,0.0
1.28125,0.114,237.8,10.6,33.0,0.0,1.0
1.3033,0.114,238.29,10.6,32.0,0.0,0.0
2.358,0.098,238.19,10.8,33.0,0.0,1.0
6.39484,0.072,237.07,19.2,66.0,0.0,1.0
4.484,0.07,236.82,19.4,68.0,0.0,0.0
4.68469,0.07,236.8,19.4,68.0,0.0,1.0
2.3471,0.07,236.83,19.4,68.0,0.0,1.0
4.29,0.072,237.17,18.4,66.0,0.0,0.0
6.62145,0.176,237.41,16.6,56.0,0.0,1.0
3.678,0.204,237.15,15.8,53.0,0.0,0.0
3.456,0.284,236.82,15.0,52.0,0.0,1.0
2.14856,0.406,236.67,14.6,45.0,0.0,1.0
4.554,0.422,236.59,19.8,64.0,0.0,0.0
2.10455,0.424,237.51,14.8,52.0,0.0,1.0
3.392,0.424,237.51,14.8,47.0,0.0,1.0
2.2524,0.426,237.64,14.2,47.0,0.0,0.0
4.42786,0.418,237.58,13.6,43.0,0.0,1.0
2.3522,0.44,239.47,8.0,20.0,0.0,0.0
1.6,0.436,239.64,7.8,18.0,0.0,1.0
3.91663,0.432,239.2,7.8,19.0,0.0,1.0
1.594,0.456,239.67,7.8,18.0,0.0,0.0
2.31201,0.458,239.87,7.6,17.0,0.0,1.0
1.534,0.434,239.59,7.6,18.0,0.0,1.0
3.09168,0.426,239.07,7.4,16.0,0.0,0.0
